date,FA266905005.Q,FA266903001.Q,FA266904101.Q,FA266400101.Q,FA266900005.Q,FA266903011.Q,FA266904001.Q,FA266400201.Q,FA265440005.Q,FA266000105.Q,FA265090005.Q,FA265420005.Q,FA265000005.Q,FA264090005.Q,FA263011205.Q,FA313111303.Q,FA264016005.Q,FA263020005.Q,FA263030005.Q,FA263034003.Q,FA262051005.Q,FA264022005.Q,FA263069103.Q,FA263061105.Q,FA263061705.Q,FA263062003.Q,FA263063005.Q,FA263069005.Q,FA263092305.Q,FA263064105.Q,FA263092101.Q,FA263064203.Q,FA543141905.Q,FA543151905.Q,FA263070005.Q,FA263090005.Q,FA264194005.Q,FA264190005.Q,FA263111005.Q,FA263191005.Q,FA262151003.Q,FA264122005.Q,FA263169105.Q,FA263163005.Q,FA264123005.Q,FA263168005.Q,FA263169005.Q,FA263192305.Q,FA263140005.Q,FA263150005.Q,FA263170005.Q,FA263190005.Q,FA263181105.Q,FA263164100.Q,FA263192101.Q,FA313092803.Q,FA267005005.Q,FA266903005.Q,FA266904005.Q,FA266400101.Q,FA266400201.Q,FA266000005.Q
1964:Q3,34598,28429,2305,3864,42728,35375,7353,0,0,-8130,-2192,-0,-2192,5052,-80,0,448,912,1260,0,0,2692,-172,2196,336,0,332,0,52,-452,160,0,0,0,60,0,7244,3156,-360,224,0,-176,0,-176,2432,856,1576,148,0,0,976,-88,4088,168,3920,0,-5938,6946,5048,3864,0,8130
1964:Q4,36053,29285,2448,4320,43626,36480,7146,0,0,-7573,-5816,-0,-5816,6812,688,0,260,1224,1320,0,0,2464,-132,2020,336,0,240,0,48,-344,244,0,0,0,908,0,12628,8616,1292,-724,0,1880,0,1880,3828,1816,2012,156,0,0,1456,728,4012,96,3668,248,-1757,7195,4698,4320,0,7573
1965:Q1,35234,28457,2489,4288,40893,32969,7924,0,0,-5659,-6352,-0,-6352,3856,3332,0,1432,-972,616,0,0,-1664,1060,-3132,336,0,72,0,152,156,568,0,0,0,236,0,10208,3424,-40,-256,0,360,0,360,4392,2504,1888,248,0,0,-716,-564,6784,432,6352,0,693,4512,5435,4288,0,5659
1965:Q2,40289,31679,2550,6060,46558,38367,8191,0,0,-6269,-5856,-0,-5856,3372,2360,0,1408,-104,736,0,0,-1180,-104,-1008,336,0,-404,0,-8,-560,-80,0,0,0,800,0,9228,3588,2088,-844,0,280,0,280,1360,-852,2212,228,0,0,100,376,5640,308,5332,0,-413,6688,5641,6060,0,6269
1965:Q3,38869,32030,2635,4204,45439,37551,7888,0,0,-6570,-3296,-0,-3296,2712,496,0,-500,1080,424,0,0,1484,324,884,336,0,-60,0,124,-848,428,0,0,0,24,0,6008,1600,332,280,0,568,0,568,-8,128,-136,156,0,0,-184,456,4408,268,4140,0,-3274,5521,5253,4204,0,6570
1965:Q4,41086,33948,2734,4404,47219,39698,7521,0,0,-6133,-2952,-0,-2952,3004,476,0,-2444,1020,488,0,0,3268,168,2196,336,0,568,0,76,-348,396,0,0,0,72,0,5956,2328,-608,-428,0,632,0,632,2100,-24,2124,148,0,0,688,-204,3628,188,3440,0,-3181,5750,4787,4404,0,6133
1966:Q1,42523,34990,2801,4732,47155,39356,7799,0,0,-4632,-5765,-1,-5764,804,272,0,1068,340,840,0,0,-2252,56,-3468,336,0,824,0,104,-132,384,0,0,0,180,0,6568,1956,-1424,412,0,1436,0,1436,1384,-412,1796,160,0,0,352,-364,4612,312,4300,0,1133,4366,4998,4732,0,4632
1966:Q2,45492,36240,2884,6368,48808,40872,7936,0,0,-3316,-4853,-1,-4852,4164,836,0,548,476,824,0,0,940,500,-2220,336,0,2324,0,96,-244,324,0,0,0,364,0,9016,3844,564,132,0,540,0,540,1812,8,1804,240,0,0,196,360,5172,-80,5252,0,1537,4632,5052,6368,0,3316
1966:Q3,45726,38171,3103,4452,48927,40857,8070,0,0,-3201,995,-1,996,7472,692,0,5156,620,-124,0,0,496,1068,-1540,336,0,632,0,-16,-204,-112,0,0,0,964,0,6476,1336,364,60,0,428,0,428,-548,-384,-164,188,0,0,332,512,5140,32,5068,40,-4196,2686,4967,4452,0,3201
1966:Q4,46990,38829,3217,4944,51074,42594,8480,0,0,-4084,-2337,-1,-2336,7200,484,0,3992,1428,-212,0,0,320,-704,-388,336,0,1076,0,168,-640,756,0,0,0,904,0,9536,4092,508,-188,0,536,0,536,1940,64,1876,256,0,0,488,552,5444,-324,6208,-440,-1747,3765,5263,4944,0,4084
1967:Q1,48076,39432,3232,5412,52339,43886,8453,0,0,-4263,-2347,1,-2348,3444,204,0,-2552,-380,1756,0,0,2472,64,1420,336,0,652,0,172,-120,664,0,0,0,1228,0,5792,1228,-3904,264,0,1156,0,1156,4336,-244,4580,216,0,0,924,-1764,4564,-96,4528,132,-1916,4454,5221,5412,0,4263
1967:Q2,48303,39020,3239,6044,51558,43239,8319,0,0,-3255,-5535,1,-5536,4716,60,0,-704,-36,1524,0,0,1524,24,120,336,0,1044,0,180,272,652,0,0,0,1244,0,10252,6272,1736,-432,0,948,0,948,2828,-744,3572,140,0,0,544,508,3980,96,3716,168,2280,4219,5080,6044,0,3255
1967:Q3,48193,39543,3242,5408,51776,42845,8931,0,0,-3583,1001,1,1000,12336,368,0,4732,1304,816,0,0,2924,-316,1940,336,0,964,0,120,1116,420,0,0,0,536,0,11336,5664,1868,-64,0,1556,0,1556,2068,564,1504,192,0,0,204,-160,5672,120,5244,308,-4584,3302,5689,5408,0,3583
1967:Q4,50090,41652,3442,4996,52922,43896,9026,0,0,-2832,-1135,1,-1136,15256,4048,0,2396,1360,968,0,0,4184,368,4868,336,0,-1388,0,104,1524,480,0,0,0,192,0,16392,10992,4772,568,0,1204,0,1204,2604,608,1996,200,0,0,1068,576,5400,248,4988,164,-1697,2244,5584,4996,0,2832
1968:Q1,53358,44399,3699,5260,54968,45452,9516,0,0,-1610,4,-0,4,10744,5448,0,3528,56,-1220,0,0,-640,460,-3620,336,0,2184,0,296,1236,1140,0,0,0,900,0,10740,6264,1800,1208,0,1212,0,1212,2544,-716,3260,184,0,0,-164,-520,4476,584,3740,152,-1614,1053,5817,5260,0,1610
1968:Q2,55127,45416,3987,5724,57152,47165,9987,0,0,-2025,-4044,-0,-4044,6624,88,0,5064,92,-1252,0,0,-2124,452,-5256,336,0,2344,0,120,2144,424,0,0,0,2068,0,10668,5120,636,1568,0,240,0,240,1056,-576,1632,212,0,0,1000,408,5548,892,4476,180,2019,1749,6000,5724,0,2025
1968:Q3,58445,48240,4137,6068,60280,49891,10389,0,0,-1835,2852,-0,2852,14452,-296,0,3832,1404,676,0,0,5508,208,2304,336,0,2660,0,116,1836,420,0,0,0,956,0,11600,5164,1988,332,0,936,0,936,1412,-436,1848,260,0,0,240,-4,6436,336,6032,68,-4687,1651,6252,6068,0,1835
1968:Q4,58971,48170,4245,6556,59632,49116,10516,0,0,-661,-1256,-0,-1256,12556,-548,0,-4084,1848,716,0,0,7532,1196,3924,336,0,2076,0,136,3172,580,0,0,0,3204,0,13812,7464,3756,-980,0,1948,0,1948,1352,-108,1460,164,0,0,1360,-136,6348,128,6108,112,595,946,6271,6556,0,661
1969:Q1,53454,43804,4750,4900,55126,44042,11084,0,-4,-1668,5628,0,5628,15696,224,0,15012,-128,-884,0,0,-2520,180,-5580,336,0,2544,0,264,3008,1036,0,0,0,-316,0,10068,3812,404,1076,0,1268,0,1268,1792,-624,2416,252,0,0,-60,-920,6256,196,5972,88,-7296,238,6334,4900,0,1672
1969:Q2,64804,52671,5373,6760,65309,53775,11534,0,0,-505,4112,-0,4112,16708,-1268,0,15136,448,-1020,0,0,1108,2220,-2300,336,0,852,0,196,608,712,0,0,0,788,0,12596,4852,-72,-188,0,820,0,820,3044,-480,3524,300,0,0,556,392,7744,1172,6352,220,-4617,1104,6161,6760,0,505
1969:Q3,63949,52365,6112,5472,65656,53596,12060,0,-4,-1703,8304,0,8304,19592,-44,0,5096,1252,460,0,0,10720,1672,7804,336,0,908,0,216,676,816,0,0,0,400,0,11288,4640,2700,-764,0,1660,0,1660,720,-1072,1792,268,0,0,-180,236,6648,524,5924,200,-10007,1231,5948,5472,0,1707
1969:Q4,66183,53126,6421,6636,68713,56275,12438,0,0,-2530,12252,-0,12252,18140,-2780,0,13072,1696,6964,0,0,-7076,-96,-9272,336,0,1956,0,360,1968,1452,0,0,0,2484,0,5888,804,-2176,-1780,0,364,0,364,2308,356,1952,104,0,0,2048,-64,5084,192,4664,228,-14782,3149,6017,6636,0,2530
1970:Q1,65994,53517,6585,5892,69903,57031,12872,0,0,-3909,-2236,-0,-2236,11528,-176,3468,-5060,588,872,0,0,9368,328,7104,376,0,1560,0,504,-344,1976,0,0,0,332,0,13764,5920,1368,-4,0,1128,0,1128,1548,80,1468,348,0,0,1612,-80,7844,96,7484,264,-1673,3514,6287,5892,0,3909
1970:Q2,68538,55204,6538,6796,73586,60411,13175,0,-4,-5044,3064,0,3064,10844,56,0,-2068,364,424,0,0,10732,1800,6684,376,0,1872,0,196,-376,708,0,0,0,808,0,7780,-500,-4044,192,0,-232,0,-232,2444,36,2408,408,0,0,584,148,8280,-88,8168,200,-8108,5207,6637,6796,0,5048
1970:Q3,69807,56431,6440,6936,73543,60519,13024,0,-4,-3732,1472,0,1472,8832,1580,0,-6468,1348,-4320,0,0,12060,-572,10952,344,0,1336,0,312,1544,1180,0,0,0,1596,0,7360,84,-1624,-316,0,1584,0,1584,-184,-648,464,272,0,0,528,-176,7276,484,6600,192,-5204,4088,6584,6936,0,3736
1970:Q4,70933,57888,6197,6848,73134,60873,12261,0,-12,-2189,-1212,0,-1212,9120,1688,0,-11700,1640,-3632,0,0,15024,392,13228,200,0,1204,0,196,1964,784,0,0,0,3156,0,10332,2812,-2472,-1372,0,1016,0,1016,4184,-32,4216,152,0,0,1132,172,7520,316,6928,276,-977,2985,6064,6848,0,2201
1971:Q1,72018,58651,5871,7496,76506,63221,13285,0,-12,-4476,14195,-1,14196,14476,436,2868,-11416,-716,260,0,0,21924,-420,19908,512,0,1924,0,184,312,716,0,0,0,-92,0,280,6044,-168,1136,0,1128,0,1128,3916,516,3400,-204,0,0,556,-320,-5764,504,-6408,140,-18671,4570,7414,7496,0,4488
1971:Q2,77107,63296,6099,7712,76968,62894,14074,0,-12,151,13863,-1,13864,25400,1824,0,-5028,-428,276,0,0,28940,-344,28684,-196,0,796,0,144,-12,556,0,0,0,-872,0,11536,3520,-1528,80,0,1072,0,1072,3200,680,2520,376,0,0,636,-316,8016,400,7420,196,-13712,-402,7975,7712,0,-139
1971:Q3,79690,65482,6692,7516,79669,65717,13952,0,-16,37,31847,-1,31848,42020,1200,0,-308,340,404,0,0,41928,592,39724,108,0,1504,0,-240,920,-928,0,0,0,-1296,0,10172,780,-4308,548,0,1248,0,1248,2524,1392,1132,372,0,0,420,-24,9392,136,8860,396,-31810,235,7260,7516,0,-21
1971:Q4,77836,61939,7005,8892,74752,60019,14733,0,-24,3108,11099,-1,11100,20596,4,0,-5184,1948,376,0,0,18756,-464,17900,-268,0,1588,0,216,2124,820,0,0,0,1536,0,9496,4348,76,-20,0,312,0,312,3344,1916,1428,72,0,0,632,-68,5148,-348,5240,256,-7991,-1920,7728,8892,0,-3084
1972:Q1,88862,72173,7017,9672,83831,68639,15192,0,-24,5055,24564,0,24564,19392,2176,2840,-2988,988,1984,0,0,12884,140,11212,72,0,1460,0,-172,2776,-664,0,0,0,-432,0,-5172,7972,2536,748,0,1932,0,1932,3544,1284,2260,-444,0,0,88,-432,-13144,-28,-13292,176,-19509,-3534,8175,9672,0,-5031
1972:Q2,87651,71409,7630,8612,82898,67152,15746,0,-24,4777,5692,0,5692,13520,-0,0,2736,2684,1192,0,0,4128,-16,360,620,0,3164,0,212,680,816,0,0,0,1072,0,7828,2316,240,820,0,1688,0,1688,-572,1808,-2380,272,0,0,-76,-56,5512,-416,5652,276,-915,-4257,8116,8612,0,-4753
1972:Q3,91735,74090,7765,9880,88137,71453,16684,0,-36,3634,15328,0,15328,26708,12,0,-2912,2816,4656,0,0,17908,-4160,21256,-140,0,952,0,324,1924,1244,0,0,0,736,0,11380,2088,-372,776,0,-512,0,-512,1840,2168,-328,340,0,0,72,-56,9292,-300,9400,192,-11694,-2637,8919,9880,0,-3598
1972:Q4,96401,79190,8467,8744,93619,76129,17490,0,-36,2818,2728,0,2728,17720,-0,0,-3952,2256,3784,0,0,6404,3788,-132,28,0,2720,0,420,4356,1620,0,0,0,2832,0,14992,9040,-200,1408,0,1012,0,1012,4628,2508,2120,164,0,0,2148,-120,5952,-900,6412,440,90,-3061,9023,8744,0,-2782
1973:Q1,102035,85360,9611,7064,104240,83959,20281,0,-36,-2169,88419,-1,88420,36276,-0,0,-10516,-1084,3832,0,400,32544,40,30760,-32,0,1776,756,788,5092,3040,0,0,0,1424,0,-52144,8596,-852,2200,0,532,0,532,4584,1068,3516,-2440,0,0,452,4120,-60740,-752,-60348,360,-90588,-1401,10670,7064,0,2205
1973:Q2,108936,89468,10796,8672,114345,91923,22422,0,-36,-5373,-9853,-1,-9852,9404,-0,0,2752,4580,3936,0,400,-9280,760,-11740,256,0,1444,-92,992,512,3812,0,0,0,1792,0,19256,8896,-44,1132,0,600,0,600,6400,2680,3720,452,0,0,256,100,10360,-256,10312,304,4480,2455,11626,8672,0,5409
1973:Q3,110335,91139,11356,7840,122809,97576,25233,0,-40,-12434,-3281,-1,-3280,6400,-0,0,-1456,1104,472,0,400,-1412,3912,-7076,540,0,1212,-568,440,3484,1692,0,0,0,2244,0,9680,1056,92,-1104,0,884,0,884,-1220,-2136,916,324,0,0,2204,-124,8624,-100,8312,412,-9153,6437,13877,7840,0,12474
1973:Q4,118491,98669,11926,7896,133848,107620,26228,0,-36,-15321,-31913,-1,-31912,-4968,-0,0,-7940,10736,3008,0,400,-15900,-3508,-12572,-556,0,736,32,88,1964,348,0,0,0,2296,0,26944,16092,172,2400,0,1816,0,1816,5088,2848,2240,400,0,0,3900,2316,10852,-36,10472,416,16592,8951,14302,7896,0,15357
1974:Q1,129862,110315,12603,6944,146379,116709,29670,0,-36,-16481,18064,0,18064,26060,-0,0,16616,1952,-1848,0,400,-1432,452,-3068,748,0,436,76,1472,1504,5664,0,0,0,1656,0,7996,11384,984,1600,0,2768,60,2708,-952,712,-1664,-132,0,0,6392,724,-3388,-308,-3468,388,-34545,6394,17067,6944,0,16517
1974:Q2,154333,129382,13931,11020,156996,126668,30328,0,-36,-2627,-20616,0,-20616,4692,-0,0,-26280,5460,8304,0,-100,13752,400,10824,556,0,1972,268,444,-100,1712,0,0,0,1232,0,25308,18716,1432,-800,0,1836,-56,1892,15876,5012,10864,332,0,0,2404,-2364,6592,-804,6828,568,17989,-2714,16397,11020,0,2663
1974:Q3,156791,133610,15185,7996,157100,126638,30462,0,-36,-273,-4788,0,-4788,26956,-0,0,3136,108,15524,0,-100,-676,400,-2820,-200,0,1944,104,1328,364,5112,0,0,0,2056,0,31744,15100,4012,-1600,0,2016,356,1660,9300,20,9280,692,0,0,1256,-576,16644,-532,16848,328,4515,-6972,15277,7996,0,309
1974:Q4,161013,136552,15481,8980,165405,136585,28820,0,-36,-4356,-5600,0,-5600,23984,-0,0,-6876,7728,8944,0,-100,7872,400,10932,-2972,0,-488,436,684,-812,2628,0,0,0,3480,0,29584,14560,-548,0,0,3592,364,3228,8808,416,8392,516,0,0,2140,52,15024,-432,14592,864,1244,33,13339,8980,0,4392
1975:Q1,150405,124888,15529,9988,168294,141369,26925,0,-48,-17841,-20096,0,-20096,11228,-0,0,-15636,-6808,376,0,-100,26288,600,24200,568,0,920,148,228,2608,884,0,0,0,3240,0,31324,15976,1300,304,0,8728,296,8432,5872,1144,4728,640,0,0,-752,-116,15348,-708,15448,608,2255,16481,11396,9988,0,17889
1975:Q2,141902,115245,14873,11784,163356,136827,26529,0,-60,-21394,-28716,0,-28716,-4468,-0,0,-21704,5108,3312,0,-100,1492,600,1560,-488,0,-180,-208,720,2368,2760,0,0,0,1784,0,24248,9420,116,-800,0,5416,532,4884,3104,2824,280,664,0,0,892,28,14828,-944,15296,476,7322,21582,11656,11784,0,21454
1975:Q3,143797,122055,15090,6652,162186,134098,28088,0,-60,-18329,-6392,0,-6392,13276,-0,0,12516,-440,1136,0,-52,-4420,400,-2892,-1732,0,-196,44,72,3964,272,0,0,0,184,0,19668,14432,1332,1800,0,5140,76,5064,4132,4040,92,232,0,0,1976,-180,5236,-1312,5748,800,-11937,12043,12998,6652,0,18389
1975:Q4,151462,128730,14588,8144,173085,142531,30554,0,-60,-21563,-30348,0,-30348,12356,-0,0,-18976,5676,1000,0,-48,10428,400,6124,1292,0,2612,304,1128,3272,4348,0,0,0,2424,2800,42704,24424,644,2000,0,10900,608,10292,8848,3064,5784,680,0,0,1048,304,18280,-720,18268,732,8785,13801,15966,8144,0,21623
1976:Q1,161820,138938,15638,7244,174972,143588,31384,0,-60,-13092,-22725,-1,-22724,13800,-0,0,-5632,-2008,-5576,0,-100,11268,300,9740,304,0,924,-140,1216,3796,4668,0,0,0,6308,0,36524,20392,3108,2624,0,10012,592,9420,4332,792,3540,628,0,0,-520,208,16132,448,15064,620,9633,4650,15746,7244,0,13152
1976:Q2,169881,147116,15609,7156,178875,146621,32254,0,-48,-8946,-33705,-1,-33704,-2460,4,0,-19932,4456,-1740,0,-52,9520,300,6296,1244,0,1680,348,896,408,3448,0,0,0,184,0,31244,21848,6312,2052,0,6240,852,5388,6752,2296,4456,360,0,0,732,-600,9396,232,7708,1456,24759,-495,16645,7156,0,8994
1976:Q3,181923,155848,15435,10640,184329,151775,32554,0,-48,-2358,11387,-1,11388,40636,-0,0,10128,3916,-2940,0,-48,18976,300,17144,288,0,1244,464,824,-72,3172,0,0,0,5816,400,29248,14388,1632,-712,0,11196,880,10316,3456,368,3088,512,0,0,-1628,-68,14860,688,12796,1376,-13745,-4073,17119,10640,0,2406
1976:Q4,185511,162680,15383,7448,189336,156076,33260,0,-48,-3777,-26789,-1,-26788,11324,-0,0,-24760,11692,2660,0,-100,16928,300,15228,424,0,976,8,652,-696,2508,0,0,0,2432,0,38112,26736,-828,2712,0,9564,568,8996,13596,6852,6744,356,0,0,1408,-72,11376,52,10372,952,23012,-6604,17877,7448,0,3825
1977:Q1,199156,176433,15015,7708,191134,155354,35780,0,-52,8074,9028,0,9028,29412,-240,0,3144,-6132,-2208,0,-100,28132,400,25144,452,0,2136,588,808,1320,3112,0,0,0,988,0,20384,11668,1448,3384,0,3524,1304,2220,3860,-2480,6340,320,0,0,-596,-272,8716,776,7200,740,-954,-21079,20765,7708,0,-8022
1977:Q2,207702,183042,16204,8456,198859,161906,36953,0,-60,8903,2552,0,2552,34896,-0,0,-5024,4128,5828,0,-52,24140,400,15016,2868,116,5740,-192,796,1100,3064,0,0,0,708,400,32344,16460,96,5776,0,7500,832,6668,2900,-516,3416,624,0,0,-828,392,15884,468,14508,908,6351,-21136,20749,8456,0,-8843
1977:Q3,208313,182904,17245,8164,200455,162325,38130,0,-72,7930,38404,0,38404,62096,-0,0,17828,1460,-5476,0,-48,39912,400,32700,2944,112,3756,-184,844,556,3248,0,0,0,3956,0,23692,10900,-448,-2964,0,8104,584,7520,8188,2300,5888,416,0,0,-2224,-172,12792,1188,10632,972,-30474,-20579,20885,8164,0,-7858
1977:Q4,214679,187391,19168,8120,195746,157809,37937,0,-72,19005,34956,0,34956,56216,-244,0,-29828,15948,3180,0,-100,59668,400,50044,4572,116,4536,388,628,2320,2416,0,0,0,1840,0,21260,7828,-68,-936,0,3336,-460,3796,5512,2312,3200,292,0,0,-228,-80,13432,-800,13372,860,-15951,-29582,18769,8120,0,-18933
1978:Q1,232081,203282,20379,8420,207073,164601,42472,0,-84,25092,28388,0,28388,53068,4,0,-20128,-5340,6732,0,2800,57416,400,55140,896,112,868,592,1120,1364,4304,0,0,0,4204,0,24680,6080,-748,5140,0,5700,348,5352,-4684,1144,-5828,700,0,0,-200,172,18600,-892,18324,1168,-3296,-38681,22093,8420,0,-25008
1978:Q2,241655,208840,23835,8980,228799,186215,42584,0,-84,12940,-4848,0,-4848,22264,-0,0,17068,2388,3052,0,2536,-15084,400,-20064,1612,116,2852,1000,1908,3856,7344,0,0,0,884,-2688,27112,12612,-992,604,0,5724,1016,4708,6908,3548,3360,616,0,0,-200,-48,14500,-332,14264,568,17788,-22625,18749,8980,0,-12856
1978:Q3,248927,215062,25349,8516,237541,191302,46239,0,-84,11470,44356,0,44356,61812,-0,0,30680,-1252,920,0,116,14180,400,8100,3540,112,2028,1476,2164,-104,8316,0,0,0,5308,8,17456,5948,-460,-2316,0,3496,1568,1928,6416,11092,-4676,-900,0,0,-200,-88,11508,112,10628,768,-32886,-23760,20890,8516,0,-11386
1978:Q4,260388,221815,29121,9452,259127,205415,53712,0,-96,1357,-9816,0,-9816,49140,-260,0,-44020,12168,6292,0,3052,61272,660,59904,-956,116,1548,-2044,1328,164,5104,0,0,0,6068,16,58956,39772,-988,6368,0,5120,1200,3920,28304,19192,9112,652,0,0,-172,488,19184,-292,18512,964,11173,-16400,24591,9452,0,-1261
1979:Q1,271098,229828,31938,9332,269287,211669,57618,0,-96,1907,988,0,988,69792,-0,4556,87420,-9920,1776,0,-920,-22236,2140,-25072,-24,132,588,1760,1280,1696,4936,0,0,0,-560,4,68804,47096,14340,20920,0,4420,904,3516,6452,1172,5280,1848,0,0,-1072,188,21708,116,20940,652,919,-18159,25680,9332,0,-1811
1979:Q2,287712,243097,34655,9960,285014,220908,64106,0,-108,2806,-40180,0,-40180,4096,-0,0,15424,12576,-3812,0,4012,-46304,2000,-51668,444,132,2788,2148,2768,1104,10648,0,0,0,5464,68,44276,16144,-1288,-1488,0,2688,540,2148,12168,2108,10060,2172,0,0,1960,-68,28132,-180,27728,584,42986,-22189,29451,9960,0,-2698
1979:Q3,305257,257306,37319,10632,307690,234277,73413,0,-108,-2325,-7304,0,-7304,83896,-0,0,19184,5288,5680,0,228,33456,2000,26112,1568,132,3644,2324,2792,548,10736,0,0,0,1732,1928,91200,60612,-11116,21172,0,9832,2940,6892,33940,19024,14916,3064,0,0,3884,-164,30588,2432,27624,532,4979,-23029,36094,10632,0,2433
1979:Q4,334399,280466,41649,12284,331811,253664,78147,0,-120,2708,-40996,0,-40996,-4908,-260,0,-24540,15840,956,0,3428,-16928,1648,-22872,192,132,3972,1716,2960,772,11392,0,0,0,-1488,1244,36088,13240,2332,-1476,0,4556,2308,2248,3248,6256,-3008,3232,0,0,1404,-56,22848,1732,20676,440,43704,-26802,36498,12284,0,-2588
1980:Q1,362748,304311,45585,12852,352082,268508,83574,0,-120,10786,1476,0,1476,69744,-0,4608,38136,-736,-1036,0,-1456,6088,952,-8228,4596,132,8636,2256,2740,7984,10544,0,0,0,72,544,68268,44832,13072,12632,0,3076,2656,420,10440,-2420,12860,3948,0,0,2320,-656,23436,2728,19844,864,9310,-35803,37989,12852,0,-10666
1980:Q2,347168,292600,43812,10756,357012,277389,79623,0,-128,-9716,-43036,0,-43036,7944,-0,0,-100704,17640,3980,0,1988,22132,1000,12356,184,132,8460,8464,4752,1132,18272,0,0,0,29768,520,50980,38184,-2008,6932,0,4892,1256,3636,21000,7256,13744,4020,0,0,3544,-196,12796,1912,10200,684,33320,-15211,35811,10756,0,9844
1980:Q3,331385,279202,40455,11728,359542,284673,74869,0,-132,-28025,-40888,0,-40888,5636,-0,0,-26880,-13296,-3056,0,1128,27552,1000,14064,2508,140,9840,-1220,3892,192,14960,0,0,0,1044,1320,46524,25868,4436,-9428,0,1528,1188,340,16020,8544,7476,4532,0,0,8816,-36,20656,3436,16072,1148,12863,5471,34414,11728,0,28157
1980:Q4,364112,299200,49776,15136,370819,292517,78302,0,-132,-6575,-22812,0,-22812,50276,-0,0,-27152,7552,4016,0,-532,44160,736,31220,2892,136,9176,-3044,2580,7620,9932,0,0,0,4348,796,73088,43436,17116,7780,0,4920,4508,412,15752,15028,724,5352,0,0,-7404,-80,29652,1388,27780,484,16237,-6683,28526,15136,0,6707
1981:Q1,389540,319726,54337,15477,391207,305467,85740,0,-128,-1539,-31432,0,-31432,60740,400,4372,-8856,-7104,-3468,0,-1276,47272,-1336,34512,2324,132,11640,12840,2596,6592,9988,0,0,0,-3580,964,92172,82960,18116,26140,0,7372,6112,1260,20124,5604,14520,4036,0,0,7844,-672,9212,632,7800,780,29893,-14259,31403,15477,0,1667
1981:Q2,398029,321963,59733,16333,398201,308455,89746,0,-120,-52,-4960,0,-4960,55852,-0,0,5196,9688,4200,0,-2188,4896,-1200,-5348,2620,132,8692,1460,4368,11612,16808,0,0,0,-1096,908,60812,36656,3620,4792,0,9680,4324,5356,20296,4228,16068,3756,0,0,-6196,708,24156,900,21964,1292,4908,-13508,30013,16333,0,172
1981:Q3,391175,309900,63214,18061,398247,302339,95908,0,-120,-6952,10224,0,10224,38420,8,0,15124,1180,-2004,0,-512,-5228,-1200,-20252,2524,136,13564,10796,4544,376,17476,0,0,0,-4128,788,28196,23664,16,3272,0,6020,2096,3924,8568,5660,2908,7376,0,0,-1464,-124,4532,-1136,4404,1264,-17176,-7561,32694,18061,0,7072
1981:Q4,396803,319445,59073,18285,401397,304695,96702,0,-120,-4474,-124155,0,-124155,-3887,4,0,-101583,-12668,10360,0,4012,29388,-1436,22872,-1240,132,9060,18496,9288,736,35716,0,0,0,880,1484,120268,115748,-1048,7472,0,14372,2964,11408,84760,74084,10676,9656,0,0,1108,-572,4520,456,2832,1232,119681,-14750,37629,18285,0,4594
1982:Q1,390875,309478,62332,19065,391526,293202,98324,0,-120,-531,-185498,0,-185498,-94002,4,0,-110771,-15772,7096,0,1864,11760,-1764,-120,-280,132,13792,5012,6533,3568,2084,0,0,0,-5352,-28,91496,73078,4356,21452,0,5508,2208,3300,49519,39467,10052,5067,0,0,-13076,252,18418,-788,18354,852,184967,-16276,35992,19065,0,651
1982:Q2,384473,299115,66255,19103,401912,294729,107183,0,-116,-17323,-93933,0,-93933,-20060,4,0,-93052,11724,17116,0,2904,24420,-1600,-4,2112,136,23776,2456,6388,3780,5396,0,0,0,2776,-3972,73873,53840,4528,4448,0,8304,6876,1428,41489,26825,14664,-3957,0,0,-1872,900,20033,452,18441,1140,76610,-4386,40928,19103,0,17439
1982:Q3,395121,309282,66423,19416,381084,279634,101450,0,-108,14145,-27636,0,-27636,-15696,4,0,-73512,-6204,4384,0,1096,33456,-1600,24980,-1556,132,11500,11324,2864,1592,8532,0,0,0,-4420,5188,11940,-5412,3176,-28508,0,12356,-656,13012,18356,3716,14640,-8797,0,0,-2204,208,17353,576,15749,1028,41781,-29648,35027,19416,0,-14037
1982:Q4,379543,294861,62923,21759,362290,265274,97016,0,-108,17361,-47682,0,-47682,32871,-0,0,-54653,5480,12896,0,464,34792,-1884,26372,-1720,132,11892,184,10008,5676,8732,0,0,0,9352,-60,80553,54888,7796,10624,0,7752,-972,8724,19057,5289,13768,8431,0,0,1144,84,25665,5228,19429,1008,65043,-29587,34093,21759,0,-17253
1983:Q1,372402,295251,59753,17398,364507,270703,93804,0,-108,8003,-20836,0,-20836,19439,-0,0,-17849,3548,-4824,0,248,30864,4464,23700,-1732,136,4296,5420,-1360,10428,6380,0,0,0,-12336,-1080,40275,12740,3148,8900,0,9280,6932,2348,5671,19247,-13576,-13931,0,0,-636,308,27535,3848,22027,1660,28839,-24548,34051,17398,0,-7895
1983:Q2,398943,317949,62051,18943,371306,272514,98792,0,-104,27741,-6357,0,-6357,35360,-0,0,-24324,8132,2944,0,-112,26276,-1252,20444,28,132,6924,7760,8256,4540,4892,0,0,0,-3196,192,41717,15674,-64,-3716,0,11288,7080,4208,17581,11949,5632,-5007,0,0,-4560,152,26043,7044,18099,900,34098,-45435,36741,18943,0,-27637
